index,content_type,best_model,golden_avg_score,finetuned_avg_score,base_avg_score,golden_critique,finetuned_critique,base_critique,golden_scores,finetuned_scores,base_scores
159,paid_ad_bab,A,4.8,3.8,3.4,文案简洁有力，直接击中肌肤问题痛点，CTA明确。,结构清晰但略显冗长，吸引力中等，CTA较弱。,文案过于冗长，不符合信息流广告的简洁要求，吸引力低。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，直接击中肌肤问题痛点，CTA明确。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '结构清晰但略显冗长，吸引力中等，CTA较弱。'}","{'score_suitability_brevity': 1, 'score_click_appeal': 2, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案过于冗长，不符合信息流广告的简洁要求，吸引力低。'}"
160,paid_ad_fab,B,4.2,5.0,3.6,文案包含具体数据，增强了可信度，但略显冗长。,简洁有力，核心信息突出，CTA明确且吸引人。,信息过于详细，适合长文案但不适合快速阅读的信息流广告。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案包含具体数据，增强了可信度，但略显冗长。'}","{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，核心信息突出，CTA明确且吸引人。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 3, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 4, 'critique': '信息过于详细，适合长文案但不适合快速阅读的信息流广告。'}"
161,social_media_review,A,5.0,4.0,3.0,真实感强，品牌契合度高,内容有价值，但品牌契合度稍弱,情感真挚，但专业感不足,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度高'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '内容有价值，但品牌契合度稍弱'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '情感真挚，但专业感不足'}"
162,social_media_educational,A,4.75,3.75,4.0,专业科普，品牌契合度高,科学性强，但故事性稍弱,情感丰富，但专业度稍逊,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '科学性强，但故事性稍弱'}","{'score_authenticity_immersion': 5, 'score_value_engagement': 4, 'score_brand_fit': 3, 'score_instruction_following': 4, 'critique': '情感丰富，但专业度稍逊'}"
163,social_media_myth_busting,A,5.0,4.0,3.0,专业科普，故事性强,信息丰富，稍显广告感,情感真挚，专业性稍弱,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，故事性强'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '信息丰富，稍显广告感'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '情感真挚，专业性稍弱'}"
164,social_media_storytelling,A,5.0,4.0,3.0,情感真挚，品牌契合度高,故事真实，但品牌调性稍弱,内容实用，但广告感较强,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚，品牌契合度高'}","{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 4, 'critique': '故事真实，但品牌调性稍弱'}","{'score_authenticity_immersion': 3, 'score_value_engagement': 3, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '内容实用，但广告感较强'}"
165,ecommerce_long_form,B,4.0,5.0,3.0,专业性强，逻辑清晰,科学验证，信任感强,情感丰富，专业稍弱,"{'score_professionalism_persuasion': 4, 'score_clarity_value': 4, 'score_trust_building': 4, 'critique': '专业性强，逻辑清晰'}","{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '科学验证，信任感强'}","{'score_professionalism_persuasion': 3, 'score_clarity_value': 3, 'score_trust_building': 3, 'critique': '情感丰富，专业稍弱'}"
166,paid_ad_cta,B,4.4,4.8,4.0,简洁性极佳，但点击吸引力略显不足,极具冲击力的开头和明确的CTA,信息过于冗长，不适合快速浏览,"{'score_suitability_brevity': 5, 'score_click_appeal': 3, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁性极佳，但点击吸引力略显不足'}","{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的开头和明确的CTA'}","{'score_suitability_brevity': 2, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '信息过于冗长，不适合快速浏览'}"
167,paid_ad_pas,A,4.8,3.6,4.8,简洁有力，直接击中敏感肌痛点，CTA明确。,过于冗长，信息流广告中容易被忽略。,极具吸引力，痛点放大到位，CTA强烈且有额外激励。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，直接击中敏感肌痛点，CTA明确。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 3, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 4, 'critique': '过于冗长，信息流广告中容易被忽略。'}","{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具吸引力，痛点放大到位，CTA强烈且有额外激励。'}"
168,paid_ad_bab,A,4.8,3.8,2.6,简洁有力，直接击中敏感肌痛点，CTA明确。,结构完整但略显冗长，情感共鸣部分可更简洁。,过于冗长，情感描述过多，不适合快速阅读的信息流广告。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '简洁有力，直接击中敏感肌痛点，CTA明确。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '结构完整但略显冗长，情感共鸣部分可更简洁。'}","{'score_suitability_brevity': 1, 'score_click_appeal': 2, 'score_cta_effectiveness': 2, 'score_factual_accuracy': 5, 'score_instruction_following': 3, 'critique': '过于冗长，情感描述过多，不适合快速阅读的信息流广告。'}"
169,paid_ad_fab,A,4.8,4.2,3.6,文案简洁有力，信息高度压缩，完美适配信息流的阅读场景。,文案内容丰富，但略显冗长，核心信息尚算清晰。,文案过于冗长，包含了大段的、不必要的细节，完全不适合作为付费广告。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，信息高度压缩，完美适配信息流的阅读场景。'}","{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案内容丰富，但略显冗长，核心信息尚算清晰。'}","{'score_suitability_brevity': 2, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案过于冗长，包含了大段的、不必要的细节，完全不适合作为付费广告。'}"
